FSP-060-000987,Vinnys,860 PEACHTREE STA,ATLANTA,GA,30308,2015/01/07,94
FSP-060-001493,Vintage Frozen Custard,1021 HOWELL MILL RD,ATLANTA,GA,30318,2015/04/14,97
FSP-060-002304,Vintage Frozen Custard,1021 HOWELL MILL RD,ATLANTA,GA,30318,2015/04/14,100
1-26878,Vinyl,1374 WEST PEACHTREE ST,ATLANTA,GA,30309,2015/04/20,100
FSP-060-001725,Volare Bistro,603 NORTH CENTRAL AVE,ATLANTA,GA,30354,2015/01/05,95
FSP-060-001380,Vuu Asian Bistro,880 WOODSTOCK RD,ROSWELL,GA,30075,2015/04/01,82
FSP-060-000009,W Atlanta Downtown 16th Floor Pool Bar,"45 IVAN ALLEN JR., BLVD",ATLANTA,GA,30308,2015/02/04,100
FSP-060-000008,W Atlanta Downtown 2nd Floor Bar,45 IVAN ALLEN JR. BLVD,ATLANTA,GA,30308,2015/02/04,99
FSP-060-000011,W Atlanta Downtown Lobby BarThe Living Room,"45 IVAN ALLEN JR., BLVD",ATLANTA,GA,30308,2015/02/04,100
1-21362,Waffle House,1425 VIRGINIA AVE,COLLEGE PARK,GA,30337,2015/02/12,95
1-21362,Waffle House,1425 VIRGINIA AVE,COLLEGE PARK,GA,30337,2015/01/27,73
FSP-060-001897,Waffle House,5310 CAMPBELLTON FAIRBURN RD,FAIRBURN,GA,30213,2015/04/14,93
1-23773,Waffle House,7800 SENOIA RD,FAIRBURN,GA,30213,2015/04/10,90
1-31823,Waffle House,5335 ROSWELL RD,ATLANTA,GA,30342,2015/04/22,94
1-31823,Waffle House,5335 ROSWELL RD,ATLANTA,GA,30342,2015/04/14,68
1-31821,Waffle House,5565 NORTHSIDE DR,ATLANTA,GA,30337,2015/01/07,82
1-29273,Waffle House,2581 PIEDMONT RD,ATLANTA,GA,30324,2015/03/20,95
1-29273,Waffle House,2581 PIEDMONT RD,ATLANTA,GA,30324,2015/03/06,60
1-31839,Waffle House,915 EVANDER HOLIFIELD HWY,FAIRBURN,GA,30213,2015/01/06,89
1-31822,Waffle House 1007,3735 ROSWELL RD,ATLANTA,GA,30342,2015/05/18,81
(1-3227),Waffle House 105,4852 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2015/04/21,89
(1-3224),Waffle House 1125,12370 ARNOLD MILL RD,ALPHARETTA,GA,30201,2015/01/22,91
(1-3219),Waffle House 1147,839 VIRGINIA AVE,HAPEVILLE,GA,30354,2015/04/10,85
1-30533,Waffle House 1776,9159 ROOSEVELT HWY,PALMETTO,GA,30216,2015/04/24,97
1-30533,Waffle House 1776,9159 ROOSEVELT HWY,PALMETTO,GA,30216,2015/04/16,77
1-30656,Waffle House 1781,4346 FULTON INDUSTRIAL BLVD,ATLANTA,GA,30318,2015/01/29,95
2-31675,Waffle House 1885,66 5TH ST,ATLANTA,GA,30308,2015/05/08,82
(1-3238),Waffle House 553,4995 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2015/05/08,98
(1-3238),Waffle House 553,4995 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2015/04/27,77
(1-3239),Waffle House 574,3800 FLAT SHOALS RD,UNION CITY,GA,30291,2015/04/23,94
(1-3239),Waffle House 574,3800 FLAT SHOALS RD,UNION CITY,GA,30291,2015/04/08,72
(1-3243),Waffle House 663,1227 VIRGINIA AVE,EAST POINT,GA,30344,2015/02/06,93
(1-3244),Waffle House 7,1674 WEST WASHINGTON RD,EAST POINT,GA,30344,2015/04/23,91
(1-3246),Waffle House 877,4370 JONESBORO RD,UNION CITY,GA,30291,2015/03/24,90
FSP-060-001147,Walters Soul Food Cafe,394 CLEVELAND AVE SW,ATLANTA,GA,30315,2015/05/15,92
(1-3263),Webb Bridge Rd Middle School,4455 WEBB BRIDGE,ALPHARETTA,GA,30022,2015/03/24,100
(1-3269),Wendys,860 VIRGINIA AVE,HAPEVILLE,GA,30354,2015/03/16,100
1-13130,Wendys,3041 HEADLAND DR,ATLANTA,GA,30311,2015/03/13,100
1-13130,Wendys,3041 HEADLAND DR,ATLANTA,GA,30311,2015/01/05,90
FSP-060-002757,Wendys,3350 SHELBY LN,ATLANTA,GA,30344,2015/02/10,91
FSP-060-000124,Wendys,4630 JONESBORO RD,UNION CITY,GA,30291,2015/02/24,90
1-17441,Wendys,325 NORTH CENTRAL AVE,HAPEVILLE,GA,30354,2015/05/12,96
1-23694,Wendys,1795 HOWELL MILL RD,ATLANTA,GA,30318,2015/06/03,97
FSP-060-002756,Wendys 133,1940 PIEDMONT RD,ATLANTA,GA,30324,2015/05/21,91
1-21351,Wendys 4013,7835 SENOIA RD,FAIRBURN,GA,30213,2015/05/20,92
FSP-060-001078,Wendys 11182,1170 PERIMETER CENTER WEST,ATLANTA,GA,30338,2015/03/31,85
1-30289,Wendys International Inc,35 HAMILTON E. HOLMES DR,ATLANTA,GA,30311,2015/03/26,94
1-30529,Wendys International Restaurant,3990 MARTIN LUTHER KING JR DR,ATLANTA,GA,30336,2015/01/29,92
1-20959,Wendys Intl,2301 MARIETTA BLVD,ATLANTA,GA,30303,2015/02/17,100
1-29555,Wendys Store 9964,125 UNIVERSITY AVE,ATLANTA,GA,30315,2015/02/27,100
FSP-060-002115,Wesley International Academy Inc,211 MEMORIAL DR SE,ATLANTA,GA,30312,2015/01/27,91
FSP-060-000829,West End Academy,1445 MAYNARD RD NW,ATLANTA,GA,30331,2015/04/15,99
1-23827,West Manor Elementary,570 LYNHURST DR SW,ATLANTA,GA,30311,2015/03/10,100
1-22607,Westin Peachtree Plaza Main Kitchen,210 PEACHTREE ST NW,ATLANTA,GA,30303,2015/02/06,92
1-22606,Westin Peachtree PlazaThe Cafe,210 PEACHTREE ST NW,ATLANTA,GA,30303,2015/02/06,88
1-31114,Westlake High School,2400 UNION,ATLANTA,GA,30331,2015/03/16,100
(1-3302),Westminister School,1424 WEST PACES FERRY RD,ATLANTA,GA,30327,2015/04/08,100
(1-3303),Westminster Campus Center,1424 WEST PACES FERRY RD,ATLANTA,GA,30327,2015/04/08,99
1-22436,Westminster Commons,560 ST. CHARLES AVE,ATLANTA,GA,30308,2015/04/06,100
FSP-060-002122,Westview Pizza Cafe,1550 RALPH DAVID ABERNATHY,ATLANTA,GA,30310,2015/02/06,95
FSP-060-002122,Westview Pizza Cafe,1550 RALPH DAVID ABERNATHY,ATLANTA,GA,30310,2015/01/21,79
2-31709,What The Chicken,50 UPPER ALABAMA ST STE 134,ATLANTA,GA,30303,2015/04/30,90
FSP-060-001346,Which Wich,747 VIRGINIA AVE STE 100,HAPEVILLE,GA,30354,2015/01/02,97
FSP-060-002215,Which Wich Superior Sandwiches,265 18TH ST STE 4100,ATLANTA,GA,30363,2015/05/18,97
1-31264,Whiskey Park,188 14TH ST NE,ATLANTA,GA,30361,2015/05/29,92
FSP-060-002339,White House Restaurant,3172 PEACHTREE RD NE,ATLANTA,GA,30305,2015/02/04,90
FSP-060-001319,White Oak Kitchen & Cocktails,270 PEACHTREE ST STE 100,ATLANTA,GA,30303,2015/01/28,91
FSP-060-001319,White Oak Kitchen & Cocktails,270 PEACHTREE ST STE 100,ATLANTA,GA,30303,2015/01/14,64
(1-3310),Wieuca Rd Baptist Church,3626 PEACHTREE RD,ATLANTA,GA,30326,2015/03/05,100
1-31811,Wild Flour,5815 WINDWARD PKWY STE 210,ALPHARETTA,GA,30005,2015/01/26,95
1-29506,Wild Planet Cafe,800 CHEROKEE AVE,ATLANTA,GA,30315,2015/01/07,96
1-29506,Wild Planet Cafe,800 CHEROKEE AVE,ATLANTA,GA,30315,2015/01/07,96
1-28275,William H Finch Elementary School,1114 AVON AVE,ATLANTA,GA,30314,2015/04/15,95
1-29211,Willie Bs,800 CHEROKEE AVE,ATLANTA,GA,30315,2015/01/07,97
1-22503,Willys California Style Burrito,1100 HAMMOND DR STE 460 A,ATLANTA,GA,30328,2015/01/12,94
1-25380,Willys Mexicana Grill,832 VIRGINIA PL,HAPEVILLE,GA,30354,2015/01/30,98
1-31347,Willys Mexicana Grill,575 MOROSGO DR,ATLANTA,GA,30324,2015/04/16,98
(1-3317),Willys Mexicana Grill,4377 ROSWELL RD,ATLANTA,GA,30342,2015/05/28,99
(1-3317),Willys Mexicana Grill,4377 ROSWELL RD,ATLANTA,GA,30342,2015/05/08,100
1-24820,Willys Mexicana Grill,725 WEST PEACHTREE ST,ATLANTA,GA,30308,2015/04/24,100
1-21411,Willys Mexicana Grill  10,1228 WEST PACES FERRY RD NW,ATLANTA,GA,30327,2015/03/18,96
FSP-060-002441,Willys Mexicana Grill Commissary Kitchen,832 VIRGINIA AVE STE C,ATLANTA,GA,30354,2015/01/30,93
1-16243,Willys Mexicana Grill Incorporated,235 PEACHTREE ST NE,ATLANTA,GA,30303,2015/03/24,91
1-25501,Wilson Creek Elementary,6115 WILSON,DULUTH,GA,30097,2015/03/27,100
1-32698,Wing And Fish Georgia,216 BROAD ST STE C,FAIRBURN,GA,30213,2015/04/13,90
1-17639,Wing Depot  Take Out Only,3389 ROOSEVELT HWY,COLLEGE PARK,GA,30349,2015/03/30,90
1-31121,Wing Factory II,4279 ROSWELL RD STE 605,ATLANTA,GA,30342,2015/05/12,100
FSP-060-002066,Wing Lover,2053 SYLVAN RD,ATLANTA,GA,30310,2015/05/13,81
1-13026,Wingate Inn,3600 PIEDMONT RD NE,ATLANTA,GA,30305,2015/03/13,95
1-31649,Wings & Seafood,1217 METROPOLITAN PKWY,ATLANTA,GA,30310,2015/04/06,90
(1-3331),Wings Things & More By Janice,1531 CAMPBELLTON RD,ATLANTA,GA,30311,2015/04/03,92
1-19479,Wok & Roll,4920 ROSWELL RD STE 47,ATLANTA,GA,30342,2015/04/27,95
FSP-060-001944,Wok And Roll,250 AUBURN AVE NE STE 101,ATLANTA,GA,30303,2015/05/08,90
FSP-060-000633,WOK Station  North Ave,120 NORTH AVE,ATLANTA,GA,30313,2015/05/12,100
FSP-060-000633,WOK Station  North Ave,120 NORTH AVE,ATLANTA,GA,30313,2015/03/12,100
(1-3339),Woodland Elementary School,1130 SPALDING DR,ATLANTA,GA,30328,2015/03/17,100
1-30410,Woodland Middle School,2745 STONE RD,EAST  POINT,GA,30344,2015/03/18,97
1-23965,Woodruff Dining Hall,890 CURRAN ST,ATLANTA,GA,30332,2015/04/30,100
1-18713,Woodward Academy,3400 MADISON AVE,COLLEGE PARK,GA,30337,2015/04/04,96
(1-3343),Woodward Academy  High School,1680 RUGBY AVE,COLLEGE PARK,GA,30337,2015/04/08,90
1-24920,Woodward Academy  Middle School,1660 CAMBRIDGE AVE,COLLEGE PARK,GA,30337,2015/04/08,100
2-31427,Woodward Academy Snack Bar & Concessions,1575 WALKER AVE,COLLEGE PARK,GA,30337,2015/04/08,100
(1-3344),Woodward North,6565 BOLES RD,DULUTH,GA,30097,2015/03/30,96
1-30384,Woodward Primary Academy,2001 WALKER AVE,COLLEGE PARK,GA,30337,2015/04/09,94
FSP-060-000992,Word of Faith Love Center,2435 BEN HILL RD,EAST POINT,GA,30344,2015/04/17,98
FSP-060-000992,Word of Faith Love Center,2435 BEN HILL RD,EAST POINT,GA,30344,2015/04/03,80
1-13092,World Changers Ministries Kitchen,2500 BURDETT RD,COLLEGE PARK,GA,30349,2015/05/28,100
FSP-060-001534,Yaarab Shriners,400 PONCE DE LEON AVE NE STE A,ATLANTA,GA,30308,2015/04/30,100
1-29434,Yami Yami,231 PEACHTREE ST NE,ATLANTA,GA,30303,2015/03/24,85
FSP-060-001152,Yard House,261 19TH ST STE 1100,ATLANTA,GA,30363,2015/05/21,95
1-22390,Yasins,"3541 MARTIN LUTHER KING, JR. DR",ATLANTA,GA,30331,2015/06/05,90
FSP-060-001457,Yebo,3500 PEACHTREE RD STE 1096B,ATLANTA,GA,30326,2015/04/07,96
1-18772,Yereman Inc Dba Gilberts Mediterranean Cafe,219 10TH ST,ATLANTA,GA,30309,2015/06/02,85
FSP-060-001935,Yogli Mogli,85 5TH ST NW,ATLANTA,GA,30308,2015/02/09,100
FSP-060-001192,Yogli Mogli,232 19TH ST STE 7110,ATLANTA,GA,30363,2015/05/21,100
1-32176,Yogurtberry,3280 PEACHTREE RD NE STE 140B,ATLANTA,GA,30305,2015/02/05,99
FSP-060-000523,Yogurtland,1264 WEST PACES FERRY RD,ATLANTA,GA,30327,2015/03/23,100
FSP-060-001713,Yolis Street Foods,1125 PEACHTREE ST,ATLANTA,GA,30309,2015/04/01,100
1-20616,Young Adult Guidance Center,1230 HIGHTOWER RD,ATLANTA,GA,30318,2015/02/03,89
1-20616,Young Adult Guidance Center,1230 HIGHTOWER RD,ATLANTA,GA,30318,2015/01/20,71
1-32644,Young Middle School,3116 BENJAMIN E. MAYS DR,ATLANTA,GA,30311,2015/03/04,100
FSP-060-000112,Your Pie Roswell,625 W CROSSVILLE RD STE 110,ROSWELL,GA,30075,2015/06/02,97
1-29523,Yums Sub,1192 PRYOR ST STE A,ATLANTA,GA,30315,2015/01/06,93
FSP-060-000803,Yumbii Food Truck 2,1521 PEACHTREE ST ROUTE A,ATLANTA,GA,30309,2015/03/19,100
FSP-060-001340,Zab E Lee Thai & Sushi Restaurant,4837 OLD NATIONAL HWY,ATLANTA,GA,30337,2015/05/08,96
1-29876,Zaxbys,3770 PRINCETON LAKE PKWY,ATLANTA,GA,30331,2015/02/23,95
1-30706,Zaxbys,5350 CAMPBELLTON FAIRBURN,FAIRBURN,GA,30213,2015/04/29,93
1-30706,Zaxbys,5350 CAMPBELLTON FAIRBURN,FAIRBURN,GA,30213,2015/04/14,79
1-31508,Zaxbys,13788 HIGHWAY 9,MILTON,GA,30009,2015/01/08,100
FSP-060-000716,Zaxbys,4388 ROSWELL RD NE,ATLANTA,GA,30342,2015/05/07,100
FSP-060-001973,Zaxbys,425 PONCE DE LEON,ATLANTA,GA,30308,2015/04/14,98
1-30048,Zaxbys,2530 FLAT SHOALS,COLLEGE PARK,GA,30349,2015/01/27,93
1-32680,Zaxbys  The Londonberry Group LLC,6801 SHANNON WAY,UNION CITY,GA,30291,2015/04/07,94
FSP-060-000213,Zaya Student Center Food Court,350 FERST DR NW,ATLANTA,GA,30332,2015/04/21,100
FSP-060-002521,Zinburger,3393 PEACHTREE RD STE 3065,ATLANTA,GA,30325,2015/05/08,96
FSP-060-000058,Zoes Kitchen,3655 ROSWELL RD STE 100,ATLANTA,GA,30342,2015/05/28,100
